"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Category"
"GO:0042127","regulation of cell population proliferation",527,-0.324677299697053,-1.38052219580425,0.00152384822471682,0.0355378750617902,0.0311029355237451,1629,"tags=33%, list=24%, signal=27%","9537/4088/498/5894/57630/1399/5795/64844/55023/1000/201501/6772/25937/387/348093/823/55120/4331/8850/23240/10979/998/2737/894/55294/10181/6303/1950/657/4217/4041/3066/83737/80781/2768/5621/134/4781/138151/55536/57178/57560/6648/858/7082/10290/102/4000/3516/57472/1432/3300/26035/8848/5604/10210/3624/1499/23060/2064/7046/1660/55214/6196/2309/6310/6774/6431/7048/5796/9788/6659/9181/58490/57142/3728/25805/9891/6926/655/192669/9686/8817/3481/10664/28996/57045/5087/23515/3667/5562/25959/384/93649/4211/8451/5915/7163/6667/6868/2316/9759/5527/56034/1460/6775/2113/57057/6760/64762/6117/10395/23421/6713/2308/405/3717/2550/4212/7060/81606/27085/677/857/2651/8493/8085/79577/2146/79647/10253/10765/182/2260/6422/6586/104/653/5594/9037/9693/3490/56950/1948/57181/444/23286/5587/80310/7412/8829/9846/9464/7422/4330/51761/4163/23081/5578/1012/27185/5295/2013/10766/6387/7042/9423/10252/2043/3912/284/238","Cell cycle"
"GO:0019674","NAD+ metabolic process",21,0.586591183699989,1.89657308747083,0.00157660355886451,0.0364716718435714,0.0319201993878766,1227,"tags=48%, list=18%, signal=39%","27231/2806/8604/4190/10165/2805/10135/3945/4199/4191","Metabolism"
"GO:1902533","positive regulation of intracellular signal transduction",441,-0.333067834063837,-1.40671327149674,0.00158608339728831,0.0365436162660363,0.0319831655255347,1698,"tags=35%, list=26%, signal=28%","57153/23005/81844/51277/51701/253260/25/2137/23384/84675/4088/5894/57630/1399/5795/23476/5590/1000/7532/1147/387/7164/10979/998/5563/55294/10206/6093/1950/657/4217/9978/3066/79971/348654/5621/134/663/79933/138151/858/23788/51304/57787/3094/25921/23390/92140/26053/26035/5604/8473/6872/54602/3624/1499/2064/7046/26524/171023/6774/6792/7048/6498/11214/57142/81/51322/8904/655/192669/23387/8817/8301/3481/28996/57045/3667/5562/29970/10758/395/64083/5581/7334/2316/9530/151556/23118/79726/9472/121665/56034/1460/84280/8613/3840/64762/5599/27032/8239/4215/1654/6009/3717/4170/153769/2977/7181/2597/5908/857/10370/57551/768211/10769/1398/2651/8085/2146/10253/2260/114897/255743/653/90/960/9037/9693/2534/6198/4919/3707/23286/5587/80310/3554/8829/9464/1946/7422/4330/5578/1012/949/7052/2982/1896/5295/9378/55504/7042/2043/284","Signaling"
"GO:0035235","ionotropic glutamate receptor signaling pathway",8,-0.832912120203311,-1.81383703493648,0.00160432322891159,0.0368160094570632,0.0322215654817192,208,"tags=50%, list=3%, signal=48%","823/2894/2898/9378","Signaling"
"GO:0048880","sensory system development",159,-0.402766790553627,-1.57862876452894,0.00164417734437011,0.0374311326375052,0.0327599245306826,1409,"tags=38%, list=21%, signal=30%","84100/4041/3066/10265/4781/7111/57545/10210/341640/2909/3624/1499/7046/57835/5090/65979/221935/6774/7048/6498/6659/6670/3985/55212/655/2201/28996/57045/5087/4211/5915/775/22882/57110/26146/5818/1289/4212/10370/2782/10253/56999/10765/182/55714/131544/10848/81029/145173/357/8829/4774/7422/144165/51761/25945/7042/54549/10252/1290","Development"
"GO:0007420","brain development",294,-0.357191269430074,-1.47393342798346,0.00163813147326147,0.0374311326375052,0.0327599245306826,1480,"tags=28%, list=22%, signal=23%","4331/998/2737/2186/5108/84100/1950/657/79971/4781/81853/57178/3516/57721/57688/5604/6872/2909/3624/221692/1499/5090/79925/2309/6310/7048/6659/57142/6926/55212/655/3251/57045/5087/805/27145/9919/4211/5915/3212/2316/9612/30837/3939/10395/91584/6092/4212/7360/5101/23030/1398/55122/2146/2260/6422/653/9037/9693/2534/2736/10313/2131/140733/54407/145173/357/8829/5362/1600/27185/6095/664/57477/1272/9378/6387/2562/9353/53942/3912/238","Development"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",124,-0.42772737471316,-1.62919247813112,0.00170078001290247,0.0382642154275352,0.033489042978513,1444,"tags=41%, list=22%, signal=33%","1387/657/3066/858/3516/26035/8848/8473/3624/55768/57154/51496/7046/26524/7048/6498/4756/25805/64750/655/83891/2201/11171/28996/57045/4052/23592/93649/6868/51232/7321/151556/80312/1460/57057/27122/79595/3717/857/10370/10253/6422/255743/653/63976/90/222663/9315/7042/10252/54756","Signaling"
"GO:1901136","carbohydrate derivative catabolic process",101,-0.437664164330501,-1.62541141817418,0.0017512077294686,0.0389406152866719,0.0340810316995725,1176,"tags=36%, list=18%, signal=30%","23788/3094/8473/3099/55768/2581/5236/11163/6774/1486/950/1854/3251/132789/5562/84676/51071/9759/3939/81792/405/5315/8870/8654/2597/960/5214/64328/5230/7167/5210/5144/23670/2023/4121/10846","Metabolism"
"GO:0006195","purine nucleotide catabolic process",67,-0.486339352394499,-1.70065260265769,0.00179971718729914,0.0395593007798282,0.0346225085033954,1297,"tags=42%, list=19%, signal=34%","2821/8850/5563/23788/3094/8473/3099/5236/11163/6774/3251/5562/84676/9759/3939/405/5315/8870/8654/2597/5214/64328/5230/7167/5210/5144/2023/10846","Metabolism"
"GO:0009154","purine ribonucleotide catabolic process",67,-0.486339352394499,-1.70065260265769,0.00179971718729914,0.0395593007798282,0.0346225085033954,1297,"tags=42%, list=19%, signal=34%","2821/8850/5563/23788/3094/8473/3099/5236/11163/6774/3251/5562/84676/9759/3939/405/5315/8870/8654/2597/5214/64328/5230/7167/5210/5144/2023/10846","Metabolism"
"GO:0045664","regulation of neuron differentiation",70,-0.484708608263115,-1.70695239511526,0.00191180219219985,0.0409254073755616,0.035818132194789,1605,"tags=41%, list=24%, signal=32%","57534/7532/387/2737/6093/663/57721/5978/2309/9181/124936/8904/655/5087/4211/22882/4131/9175/182/2260/6422/9745/9315/6457/1600/53335/339479/6387/238","Development"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",154,-0.403617922900631,-1.57723989289187,0.00204591952716526,0.0428373734574713,0.037491494984934,1499,"tags=40%, list=23%, signal=32%","348093/10979/1387/5829/2530/657/3066/57178/858/3516/8848/8473/3624/55768/57154/51496/7046/26524/6774/7048/5796/6498/4756/25805/64750/655/83891/30001/2201/11171/28996/57045/4052/23592/93649/6868/51232/7321/151556/80312/1460/4093/57057/27122/79595/8239/857/10370/2651/10253/6422/255743/653/63976/90/2131/222663/4774/9315/7042/10252/54756","Signaling"
"GO:0002685","regulation of leukocyte migration",54,-0.510687864767106,-1.72286158242205,0.00211137503299024,0.0440471220518727,0.0385502733296208,1997,"tags=59%, list=30%, signal=42%","27347/613/9943/27/5641/3690/25/1399/5795/387/4739/8976/27342/134/23075/102/57142/6868/65125/7060/1398/79647/653/5594/80310/3554/7422/57118/79890/5295/6387/9353","Migration"
"GO:0042572","retinol metabolic process",5,-0.892150131635477,-1.70857466068203,0.00212239122744959,0.0441165162024577,0.0386110074558908,48,"tags=60%, list=1%, signal=60%","51109/231/9227","Metabolism"
"GO:0007264","small GTPase-mediated signal transduction",258,-0.361513651909653,-1.47667205653637,0.0021986271986272,0.0452097642957858,0.0395678239481296,1490,"tags=32%, list=22%, signal=26%","57148/5900/10979/998/8874/6093/27342/2768/663/79933/51306/23075/9912/10251/26053/22898/57698/23348/5604/8473/5867/2909/2064/65979/6792/11214/9181/57142/57531/26269/7126/8301/26230/23370/7204/25959/80005/395/57636/57706/1123/57568/10395/23011/29/22808/6009/23362/65125/11261/9828/392/5908/90627/2782/10769/1398/10253/5911/9620/23221/22800/9693/9855/83892/79778/3707/8829/9411/84952/26037/9922/1600/1012/83478/7052/7042/9423/10252/57514/9353/57480/11069","Signaling"
"GO:0099643","signal release from synapse",54,-0.509750048908991,-1.71969775765784,0.00230931644233307,0.0469806681903008,0.0411177283685283,934,"tags=26%, list=14%, signal=22%","6812/84961/774/26059/22987/80331/5908/27445/54407/143425/8224/6616/9378/8499","Signaling"
"GO:1902807","negative regulation of cell cycle G1/S phase transition",29,-0.603994635558628,-1.80755057464047,0.00237700785132896,0.0478076739171414,0.0418415281386319,1146,"tags=41%, list=17%, signal=34%","3624/51322/5933/25959/79027/51065/10106/79577/2146/90/2273/7465","Cell cycle"
"GO:0097191","extrinsic apoptotic signaling pathway",82,-0.460697411811985,-1.66153279596864,0.0023678963110668,0.0478076739171414,0.0418415281386319,1325,"tags=40%, list=20%, signal=33%","5518/51304/4000/51330/2729/6272/3624/7046/8996/2309/10771/6498/1612/9181/5519/10116/1654/3717/4170/857/9994/2260/6422/653/90/2534/6198/8829/8682/5295/2070/7042/64332","Signaling"
"GO:0072523","purine-containing compound catabolic process",74,-0.472366215208587,-1.67921325117764,0.00240141557128413,0.0480032095207562,0.042012661929306,1297,"tags=35%, list=19%, signal=29%","23788/3094/8473/3099/5236/11163/6774/3251/5562/84676/9759/3939/405/5315/8801/8870/8654/2597/5214/64328/5230/7167/5210/5144/2023/10846","Metabolism"
"GO:1900747","negative regulation of vascular endothelial growth factor signaling pathway",5,-0.88740906858567,-1.69949495547956,0.00247612309869119,0.0491540422740186,0.0430198768193662,458,"tags=60%, list=7%, signal=56%","10253/57556/284","Signaling"
