"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Category"
"GO:0001944","vasculature development",298,-0.426903806069233,-1.85066543415772,2.24811783348528e-07,3.61634732603147e-05,3.26240023613669e-05,819,"tags=27%, list=12%, signal=25%","4643/90268/9990/9475/80781/22846/7052/659/694/116150/2260/1786/3099/80310/7057/79659/1284/7060/93649/8854/493/102/8613/306/2534/857/6772/25976/5754/3690/10769/6461/83700/6926/3315/30844/7422/51330/83605/3091/11174/10253/2737/4627/23670/5787/8829/5396/961/1282/9037/6091/6303/5140/182/5587/90627/4628/6422/83943/7042/56999/57211/54583/5315/144165/7137/8828/90139/5578/5230/59/6095/2113/9369/4879/83478/861/6387/9353","Development"
"GO:0072359","circulatory system development",505,-0.372378257711532,-1.69360274460919,2.1914890894848e-07,3.61634732603147e-05,3.26240023613669e-05,803,"tags=22%, list=12%, signal=21%","7134/90268/9990/9475/80781/22846/7052/1832/659/113622/694/116150/2260/1786/3099/80310/7057/79659/1284/7060/93649/8854/7168/493/102/8613/5728/306/2534/857/6772/23118/4205/25976/5318/5754/3690/10769/6461/83700/5125/6926/56950/3315/30844/8470/7422/51330/83605/653/3091/11174/10253/2737/4627/285590/23670/5787/8829/5396/961/171019/2257/7412/1282/157378/9037/2131/4878/6091/6303/8543/5140/182/5587/90627/4628/6422/83943/7135/7042/79191/56999/3624/57211/6586/54583/5315/144165/7137/2736/8828/26011/90139/5578/5230/9645/59/23768/4625/6095/27295/2113/9369/8701/1009/4879/83478/1301/861/6387/9353","Development"
"GO:0001568","blood vessel development",282,-0.426160558809964,-1.83406413010633,2.38067616592481e-07,3.72607991266772e-05,3.36139283399284e-05,916,"tags=29%, list=14%, signal=27%","5290/2013/57142/57178/7049/10052/3685/4643/90268/9990/9475/80781/22846/7052/659/694/116150/2260/3099/80310/7057/79659/1284/7060/93649/8854/493/8613/306/2534/857/6772/25976/5754/3690/10769/6461/83700/6926/3315/30844/7422/51330/83605/3091/11174/10253/2737/4627/23670/5787/8829/5396/961/1282/9037/6091/6303/5140/182/5587/90627/4628/6422/7042/56999/57211/54583/5315/144165/7137/8828/90139/5578/5230/59/6095/2113/9369/4879/83478/861/9353","Development"
"GO:1901342","regulation of vasculature development",109,-0.550848325739817,-2.09907127774986,3.844351164e-07,5.42991160749366e-05,4.89846337020077e-05,791,"tags=37%, list=12%, signal=33%","9475/22846/7052/694/3099/7057/1284/7060/493/102/306/2534/6772/3690/10769/3315/7422/51330/83605/3091/10253/23670/8829/9037/5140/5587/90627/6422/7042/56999/57211/54583/5315/90139/5578/5230/2113/4879/861/6387","Development"
"GO:0007166","cell surface receptor signaling pathway",997,-0.319709725637203,-1.52157262115414,4.56990118224164e-07,6.30102327294317e-05,5.68431568106898e-05,991,"tags=21%, list=15%, signal=21%","8826/1432/2121/3475/4179/8048/5290/11215/2013/64750/10251/23180/860/667/59338/57142/23322/57178/949/7049/23607/9794/4926/79718/858/79960/3685/868/9455/960/4163/5931/10013/64426/3717/10902/4643/55534/90268/2776/23266/3551/83666/10617/329/80210/659/8473/166647/116150/2260/54625/9943/5599/80310/7057/79659/11037/1284/10116/3707/3597/22856/93649/5530/8527/3572/81847/3661/5601/1604/102/8613/5728/8678/3459/5074/2530/55612/5791/2534/5218/9788/3481/2332/81565/1655/857/6772/55366/25976/57560/114625/867/6498/5782/23043/5754/1654/23236/25805/5519/3690/4684/6461/2887/1288/8682/5023/23352/3315/8470/10160/140885/8848/7422/26037/5362/51330/83605/3977/653/3091/10253/2737/4627/4300/5144/55733/27185/4093/10371/6272/8829/5396/961/8754/406/4774/3566/1282/22801/9037/1896/2131/7357/4878/6091/2045/11141/2070/3556/147495/5140/23235/182/10628/7074/5359/5587/29969/5295/6422/55504/7042/2894/10098/3624/23284/220164/222663/27303/57211/6586/80031/144165/1600/143686/2736/3554/8828/27242/4214/5789/5578/54437/57181/9508/84059/23768/9315/6095/255743/51232/3912/64332/3672/2043/1272/4879/10718/2042/83643/51196/6387/55182/4982/9353/285220","Signaling"
"GO:0050793","regulation of developmental process",962,-0.320484939528461,-1.52196036449298,6.12049039630882e-07,8.05539997386918e-05,7.26698417150255e-05,961,"tags=21%, list=14%, signal=21%","8048/8087/5290/85440/2013/64750/10251/8609/860/55818/57142/7832/22883/57178/7049/9794/4926/55183/118987/130733/3685/960/5931/10013/64426/6431/3717/4212/8292/3551/9475/4124/22846/9904/329/93973/7052/659/57619/694/23275/8473/2260/1786/10011/5911/3099/121512/3910/989/23268/7057/4292/8506/1284/7060/3707/29102/84162/93649/5530/862/7168/493/3572/5601/26115/57721/102/5728/9175/306/55612/22890/2534/58190/4664/3481/5610/2332/1655/857/6772/55366/6498/9991/23242/23043/5318/81606/54149/23236/25805/3690/10769/6461/3150/64084/10602/6926/3315/7227/6457/8848/7422/26037/51330/83605/653/30011/3091/10253/2737/4627/23286/114793/53335/27185/23670/10371/5787/23081/23648/6272/8829/5396/55689/4534/115825/8754/406/3566/8553/57520/9037/490/6925/6091/2045/11141/1827/8543/3556/147495/5140/84193/182/7074/5587/90627/5295/4628/6422/7042/79191/56999/6383/3624/51761/1002/222663/57211/54583/80031/56172/5315/144165/1600/2778/2736/26011/27242/1040/5789/90139/5578/664/5230/201501/339479/84059/23768/9315/28959/80059/6095/9423/255743/51232/2113/3912/64332/57118/2043/4879/861/2042/83643/6387/4982/9353","Development"
"GO:2000026","regulation of multicellular organismal development",511,-0.364610562286732,-1.66061476690585,1.0295084213571e-06,0.000126848580171893,0.000114433377272011,1047,"tags=24%, list=16%, signal=22%","1540/80856/51552/91/222223/55012/1432/3475/4179/8087/85440/2013/8609/860/57142/7832/22883/57178/7049/4926/130733/10013/6431/4212/3551/9475/4124/22846/9904/93973/7052/659/694/2260/3099/3910/989/7057/1284/7060/3707/29102/84162/5530/493/3572/102/5728/9175/306/55612/22890/2534/58190/2332/857/6772/6498/23236/3690/10769/6461/64084/6926/3315/7227/8848/7422/51330/83605/3091/10253/2737/53335/27185/23670/8829/55689/406/3566/8553/9037/490/6091/2045/11141/3556/5140/182/7074/5587/90627/5295/6422/7042/56999/3624/1002/57211/54583/80031/56172/5315/1600/2736/26011/27242/5789/90139/5578/5230/84059/23768/28959/80059/9423/2113/64332/2043/4879/861/6387/4982/9353","Development"
"GO:0051962","positive regulation of nervous system development",111,-0.502336914389624,-1.91951669878387,1.09145975877648e-05,0.00119257423831596,0.00107585199261324,614,"tags=28%, list=9%, signal=26%","10013/4124/7052/659/3572/9175/2332/6498/64084/7422/51330/3091/2737/53335/27185/8829/9037/6091/11141/3556/7074/1002/26011/5789/5578/23768/80059/9423/2043/6387/9353","Development"
"GO:0021953","central nervous system neuron differentiation",85,-0.549245044819696,-2.01133356820071,1.1208567435083e-05,0.00120201507438084,0.00108436881443113,590,"tags=25%, list=9%, signal=23%","5728/81565/54149/2737/27185/8829/6091/8543/6422/3624/1600/2736/8828/5578/339479/6095/6695/1009/2043/161357/9353","Development"
"GO:2000145","regulation of cell motility",370,-0.366672879736247,-1.62412393610996,1.43774261946869e-05,0.00148677991238271,0.00134126252263592,951,"tags=25%, list=14%, signal=23%","85440/2013/64750/57142/949/7049/3685/23586/4163/5931/10013/64426/3717/9475/22846/659/8473/116150/2260/5911/9943/80310/3910/7057/57531/7060/93649/5530/2195/7168/493/80005/102/8613/5728/84978/306/55612/2534/51474/54328/857/1602/23236/3690/10769/55140/83700/3315/23380/117178/7422/5362/4301/653/3091/10253/1992/10371/8829/961/8754/171024/9037/6091/10396/8543/89927/182/7074/5587/90627/5295/6422/7042/56999/80031/3554/8828/5578/54437/59/23768/90102/9423/2113/3912/1009/57118/2043/10718/6387/9353","Migration"
